MU,N,S0,S_final_max,alpha,alpha_c_teorico,barrido,brazo,delta_struct,k_micro,lambda_max_G,lambda_puro,n_aristas,n_vivos_fin,persiste_puro,precision,semilla,sobrevive_finito,sobrevive_ge2,tau_final
3.9810717055349695e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.0013768520664693348,,,1,float64,6,,,
3.9810717055349695e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0027737692846514957,,,1,float64,7,,,
3.9810717055349695e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.0023595802162250106,,,0,float64,8,,,
3.9810717055349695e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0014644590840171073,,,0,float64,9,,,
3.9810717055349695e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.001623983016791866,,,0,float64,10,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.006441409855227125,,,1,float64,1,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.005705793921602051,,,1,float64,2,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.005667552092860355,,,1,float64,3,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.011246419127104971,,,1,float64,4,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.006410692440329299,,,1,float64,5,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.006545862433691853,,,1,float64,6,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.00737802790291767,,,1,float64,7,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.005852317187994518,,,1,float64,8,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.004809224074238498,,,1,float64,9,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.0063605319295107045,,,1,float64,10,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.000686827115368317,,,0,float64,1,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.0018316319962779263,,,0,float64,2,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.000912880644906216,,,0,float64,3,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.005528880010425896,,,1,float64,4,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.0002369738898674064,,,0,float64,5,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.0013535658509247,,,1,float64,6,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0027504830691068506,,,1,float64,7,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.0023828664317696513,,,0,float64,8,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0014877452995617462,,,0,float64,9,,,
6.309573444801929e-05,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.0016472692323365097,,,0,float64,10,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.006404502579961422,,,1,float64,1,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.00566888664633636,,,1,float64,2,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.0056306448175946384,,,1,float64,3,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.011209511851839276,,,1,float64,4,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.006373785165063592,,,1,float64,5,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.006508955158426175,,,1,float64,6,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.007341120627651978,,,1,float64,7,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.005815409912728819,,,1,float64,8,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.004772316798972801,,,1,float64,9,,,
0.0001,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.006323624654245023,,,1,float64,10,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.0007237343906339991,,,0,float64,1,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.0018685392715436166,,,0,float64,2,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.0009497879201719088,,,0,float64,3,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.005491972735160203,,,1,float64,4,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.0002738811651331055,,,0,float64,5,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.0013166585756590131,,,1,float64,6,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.002713575793841164,,,1,float64,7,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.0024197737070353496,,,0,float64,8,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0015246525748274292,,,0,float64,9,,,
0.0001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.0016841765076021902,,,0,float64,10,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.006346005700289312,,,1,float64,1,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.005610389766664256,,,1,float64,2,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.005572147937922534,,,1,float64,3,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.011151014972167172,,,1,float64,4,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.0063152882853914905,,,1,float64,5,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.006450458278754067,,,1,float64,6,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.007282623747979884,,,1,float64,7,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.005756913033056712,,,1,float64,8,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.0047138199193006965,,,1,float64,9,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.006265127774572923,,,1,float64,10,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.0007822312703061043,,,0,float64,1,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.0019270361512157246,,,0,float64,2,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.0010082847998440067,,,0,float64,3,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.005433475855488099,,,1,float64,4,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.00033237804480519773,,,0,float64,5,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.001258161695986905,,,1,float64,6,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0026550789141690546,,,1,float64,7,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.0024782705867074516,,,0,float64,8,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0015831494544995433,,,0,float64,9,,,
0.00015848931924611142,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.0017426733872742959,,,0,float64,10,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.006253287383992579,,,1,float64,1,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.0055176714503675315,,,1,float64,2,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.005479429621625821,,,1,float64,3,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.01105829665587043,,,1,float64,4,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.006222569969094759,,,1,float64,5,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.006357739962457316,,,1,float64,6,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.007189905431683143,,,1,float64,7,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.005664194716759991,,,1,float64,8,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.004621101603003961,,,1,float64,9,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.006172409458276198,,,1,float64,10,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.0008749495866028396,,,0,float64,1,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.002019754467512457,,,0,float64,2,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.00110100311614074,,,0,float64,3,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.005340757539191365,,,1,float64,4,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.00042509636110194384,,,0,float64,5,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.0011654433796901636,,,1,float64,6,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0025623605978723264,,,1,float64,7,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.002570988903004187,,,0,float64,8,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0016758677707962844,,,0,float64,9,,,
0.0002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.0018353917035710344,,,0,float64,10,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.006106321144043394,,,1,float64,1,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.005370705210418346,,,1,float64,2,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.005332463381676623,,,1,float64,3,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.010911330415921254,,,1,float64,4,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.0060756037291455735,,,1,float64,5,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.00621077372250815,,,1,float64,6,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.0070429391917339644,,,1,float64,7,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.005517228476810805,,,1,float64,8,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.004474135363054778,,,1,float64,9,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.006025443218327011,,,1,float64,10,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.0010219158265520208,,,0,float64,1,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.0021667207074616414,,,0,float64,2,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.0012479693560899282,,,0,float64,3,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.005193791299242187,,,1,float64,4,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.0005720626010511179,,,0,float64,5,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.0010184771397409795,,,1,float64,6,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0024153943579231433,,,1,float64,7,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.002717955142953369,,,0,float64,8,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0018228340107454566,,,0,float64,9,,,
0.00039810717055349735,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.0019823579435202187,,,0,float64,10,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.005873351098460144,,,1,float64,1,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.005137735164835087,,,1,float64,2,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.005099493336093359,,,1,float64,3,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.010678360370338003,,,1,float64,4,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.005842633683562331,,,1,float64,5,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.0059778036769248975,,,1,float64,6,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.006809969146150707,,,1,float64,7,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.005284258431227551,,,1,float64,8,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.004241165317471534,,,1,float64,9,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.005792473172743754,,,1,float64,10,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.001254885872135279,,,0,float64,1,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.002399690753044902,,,0,float64,2,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.0014809394016731816,,,0,float64,3,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.004960821253658949,,,1,float64,4,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.0008050326466343677,,,0,float64,5,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.0007855070941577299,,,1,float64,6,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0021824243123398984,,,1,float64,7,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.002950925188536615,,,0,float64,8,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0020558040563287087,,,0,float64,9,,,
0.000630957344480193,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.0022153279891034714,,,0,float64,10,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.005504007246711235,,,1,float64,1,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.004768391313086178,,,1,float64,2,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.004730149484344445,,,1,float64,3,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.010309016518589089,,,1,float64,4,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.005473289831813397,,,1,float64,5,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.00560845982517598,,,1,float64,6,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.006440625294401803,,,1,float64,7,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.00491491457947863,,,1,float64,8,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.003871821465722613,,,1,float64,9,,,
0.001,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.00542312932099484,,,1,float64,10,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.0016242297238841885,,,0,float64,1,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.00276903460479381,,,0,float64,2,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.0018502832534220942,,,0,float64,3,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.004591477401910033,,,1,float64,4,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.0011743764983832858,,,0,float64,5,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,0.0004161632424088163,,,1,float64,6,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.001813080460590975,,,1,float64,7,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.0033202690402855317,,,0,float64,8,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.002425147908077621,,,0,float64,9,,,
0.001,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.002584671840852382,,,0,float64,10,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.004918357116014578,,,1,float64,1,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.0041827411823895195,,,1,float64,2,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.004144499353647812,,,1,float64,3,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.009723366387892427,,,1,float64,4,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.004887639701116749,,,1,float64,5,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.005022809694479319,,,1,float64,6,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.005854975163705141,,,1,float64,7,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.004329264448781991,,,1,float64,8,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.003286171335025964,,,1,float64,9,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.004837479190298191,,,1,float64,10,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.002209879854580842,,,0,float64,1,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.0033546847354904573,,,0,float64,2,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.002435933384118742,,,0,float64,3,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.004005827271213371,,,1,float64,4,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.001760026629079937,,,0,float64,5,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.0001694868882878472,,,0,float64,6,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0012274303298943226,,,1,float64,7,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.0039059191709821923,,,0,float64,8,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.0030107980387742723,,,0,float64,9,,,
0.001584893192461114,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.003170321971549037,,,0,float64,10,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.003989461069112763,,,1,float64,1,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.0032538451354877057,,,1,float64,2,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.0032156033067459885,,,1,float64,3,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.008794470340990618,,,1,float64,4,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.003958743654214942,,,1,float64,5,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.004093913647577519,,,1,float64,6,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.00492607911680334,,,1,float64,7,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.003400368401880175,,,1,float64,8,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.0023572752881241337,,,1,float64,9,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.003908583143396372,,,1,float64,10,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.0031387759014826575,,,0,float64,1,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.004283580782392275,,,0,float64,2,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.003364829431020552,,,0,float64,3,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.003076931224311557,,,1,float64,4,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.002688922675981751,,,0,float64,5,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.001098382935189658,,,0,float64,6,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,0.0002985342829925053,,,1,float64,7,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.004834815217883996,,,0,float64,8,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.003939694085676082,,,0,float64,9,,,
0.002511886431509582,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.004099218018450843,,,0,float64,10,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,4.0,0.002515490313888174,,,1,float64,1,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,4.414213562373094,0.001779874380263132,,,1,float64,2,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084192,0.0017416325515214408,,,1,float64,3,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,5.236067977499788,0.0073204995857660445,,,1,float64,4,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.0024847728989903627,,,1,float64,5,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,3.7071067811865483,0.0026199428923529265,,,1,float64,6,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186549,0.003452108361578752,,,1,float64,7,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,5.121320343559643,0.0019263976466555896,,,1,float64,8,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,3.707106781186547,0.0008833045328995601,,,1,float64,9,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,REAL,,,4.581138830084191,0.0024346123881717977,,,1,float64,10,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.0,-0.004612746656707238,,,0,float64,1,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.414213562373094,-0.005757551537616855,,,0,float64,2,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084192,-0.004838800186245142,,,0,float64,3,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.236067977499788,0.001602960469086986,,,1,float64,4,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.004162893431206331,,,0,float64,5,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.7071067811865483,-0.0025723536904142465,,,0,float64,6,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186549,-0.001175436472232093,,,0,float64,7,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,5.121320343559643,-0.006308785973108586,,,0,float64,8,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,3.707106781186547,-0.005413664840900667,,,0,float64,9,,,
0.003981071705534973,8,1.0,,0.05,,Ap_mu,BARAJADO,,,4.581138830084191,-0.005573188773675435,,,0,float64,10,,,
