exp,diseno,rule_id,seed,clase,brazo,N_nodos,K,kcap,J,noise,meandeg,n_aristas,grado_medio,clustering,transitividad,n_triangulos,holon,giant,diam,pendiente,frac_masa,masa_acretada,kappa_v,n_sumideros,t_primer_sumidero,carpeta,densidad,geo_sepmedia,geo_fof020,geo_ngrupos020,geo_fof030,geo_ngrupos030,geo_fof050,geo_densk8cv,geo_o4a_fof06,geo_o4a_fof10,geo_o4a_ngrupos06,geo_o4a_knn100x,geo_o4a_knn1000x,geo_o4a_sin_verificar_seed,base,geoIC_fof_b0.20,geoIC_ngrupos_b0.20,geoIC_fof_b0.30,geoIC_ngrupos_b0.30,geoIC_fof_b0.50,geoIC_ngrupos_b0.50,geoIC_knn8_cv,geoIC_knn8_p90_med,masa_particula,lado_nube,n_aristas_cabecera,bateria_raiz,f800_n_aristas,f800_grado_medio,f800_giant,f800_n_componentes,f800_diam,f800_asortatividad,f800_clustering,f800_transitividad,f800_n_triangulos,f800_tri_ar_media_sop,f800_tri_ar_mediana_sop,f800_tri_ar_max,f800_tri_ar_p99_sop,f800_tri_ar_media_todas,f800_frac_aristas_en_triangulo,f800_frac_aristas_multi_tri,f800_gini_tri_nodo,f800_tri_por_nodo_max,f800_frac_nodos_en_triangulo,f800_n_comp_tri,f800_tam_mayor_comp_tri,f800_frac_mayor_comp_tri,f800_tam_medio_comp_tri,f800_n_comp_tri_arista,f800_frac_mayor_comp_tri_arista,f800_modularidad_tri,f800_dist_media_tri,f800_dist_media_azar,f800_pendiente_nativa,f800_pendiente_canon,f800_ok,f800_motivo,f800_sha256,f800_archivo,f800_receta
F5B_40pares,pareado,A2-B0-C2-batch3-r48,476485.0,I,unico,2000,8.0,5.0,0.487,0.21,4.54,3271.0,3.271,,,,,0.971,15.0,0.6705155034604253,0.099,1861.2,0.4782608695652173,8,0.041,A2-B0-C2-batch3-r48_I,0.0016363181590795,,,,,,,,,,,,,False,A2-B0-C2-batch3-r48_I,0.6684999999999993,59,0.7020000000000027,11,0.7089999999999822,1,4.26128259604502,7.26085978850328,9.4,97.59305683483484,3271.0,bateria_fase5b_a2b0c2_escala_v3,3271,3.271,0.971,3,15.0,0.06490039265274282,0.0025499999999999997,0.002578704201138928,8,1.0,1.0,1.0,1.0,0.007337205747477835,0.007337205747477835,0.0,0.988,1.0,0.012,8.0,1.0,0.125,1.0,8.0,0.125,0.007308068711253232,6.714285714285714,7.284947621500945,0.6705155034604253,0.6911429172747673,True,,096a6bc779c0c7beb7df79f776287fbefec03a85878d3b0b4d572116c3d40d7c,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r48__s476485__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=476485, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r5,472314.0,I,unico,2000,6.0,6.0,0.494,0.283,7.48,3981.0,3.981,,,,,0.974,13.0,0.6602354017251398,0.081,1522.8,0.3571428571428572,8,0.044,A2-B0-C2-batch3-r5_I,0.0019914957478739,7.745961543236626,0.3839999999999997,60.0,0.5299999999999994,43.0,0.5589999999999935,4.440120596819075,,,,,,False,A2-B0-C2-batch3-r5_I,0.3839999999999997,60,0.5299999999999994,43,0.5589999999999935,3,4.440120596819075,10.86081584824565,9.4,97.59301993597455,3981.0,bateria_fase5b_a2b0c2_escala_v3,3981,3.981,0.974,2,13.0,0.0687447086336816,0.0103,0.008158270446665308,40,1.0256410256410255,1.0,2.0,2.0,0.03014318010550113,0.0293896006028636,0.02564102564102564,0.9483916666666666,3.0,0.0555,34.0,3.0,0.075,1.1764705882352942,37.0,0.05,0.029250106682956054,5.7243589743589745,5.64346858414655,0.6602354017251398,0.6653143911291809,True,,b0ad3c6f4a8ed9e108118ab4e416ed65c8a783e291e494229bc8779cc6846862,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r5__s472314__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=472314, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r50,476679.0,I,unico,2000,6.0,5.0,0.381,0.278,5.64,3271.0,3.271,,,,,0.962,14.0,0.6185791830984311,0.1,1880.0,0.5340314136125656,8,0.04,A2-B0-C2-batch3-r50_I,0.0016363181590795,,,,,,,,,,,,,False,A2-B0-C2-batch3-r50_I,0.6154999999999993,71,0.6735000000000008,15,0.691499999999983,2,4.3583218111156325,8.911296864988083,9.4,97.59304849987,3271.0,bateria_fase5b_a2b0c2_escala_v3,3271,3.271,0.962,10,14.0,0.09903428864179022,0.006333333333333334,0.004777070063694267,15,1.0,1.0,1.0,1.0,0.013757260776520942,0.013757260776520942,0.0,0.9775,1.0,0.0225,15.0,1.0,0.06666666666666667,1.0,15.0,0.06666666666666667,0.013708192792501963,6.723809523809524,6.688507540301611,0.6185791830984311,0.6750908749640139,True,,f91510c87944a49c26eaa391e6fa4164b1d48c7e7e2fa3555117ea1dd8727e94,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r50__s476679__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=476679, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r53,476970.0,I,unico,2000,7.0,5.0,0.708,0.308,4.14,3204.0,3.204,,,,,0.9635,14.0,0.6600094507902553,0.096,1804.8,0.4374999999999999,8,0.032,A2-B0-C2-batch3-r53_I,0.0016028014007003,,,,,,,,,,,,,False,A2-B0-C2-batch3-r53_I,0.6489999999999994,63,0.6984999999999844,5,0.7084999999999824,2,4.351125180640754,7.181629198596975,9.4,97.59299383015602,3204.0,bateria_fase5b_a2b0c2_escala_v3,3204,3.204,0.9635,5,14.0,0.009935464242218441,0.0015,0.002321468052177758,7,1.0,1.0,1.0,1.0,0.006554307116104869,0.006554307116104869,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.0065219661440677305,6.3809523809523805,6.902258566978193,0.6600094507902553,0.7149691674280672,True,,af77bc32b3b68a938b6e97a35d9638dac6f0da41f2b7853a1fdf0988b342d403,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r53__s476970__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=476970, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r58,477455.0,III,unico,2000,7.0,5.0,0.458,0.155,4.11,3150.0,3.15,,,,,0.954,15.0,0.7762844343605745,0.1025,1927.0,0.5737704918032787,8,0.035,A2-B0-C2-batch3-r58_III,0.0015757878939469,,,,,,,,0.173,0.526,44.0,0.103,0.0475,True,A2-B0-C2-batch3-r58_III,0.6374999999999994,69,0.6935000000000017,12,0.6969999999999827,1,4.319623321684393,8.68393497317395,9.4,97.59297388393878,3150.0,bateria_fase5b_a2b0c2_escala_v4,3150,3.15,0.954,12,15.0,0.047575868442741163,0.0017,0.0023926170673350803,7,1.0,1.0,1.0,1.0,0.006666666666666667,0.006666666666666667,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.0066373393801965235,6.3809523809523805,6.980685194895998,0.7762844343605745,0.8648913077776318,True,,6c1b9fcc9154dccb435d8102af0852a5965146b168a1c197b2f66d07ec241a66,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r58__s477455__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=477455, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r59,477552.0,I,unico,2000,7.0,5.0,0.545,0.26,4.12,3159.0,3.159,,,,,0.9645,14.0,0.697928797897343,0.1035,1945.8,0.6063829787234043,8,0.034,A2-B0-C2-batch3-r59_I,0.0015802901450725,,,,,,,,0.1855,0.5365000000000001,55.0,0.105,0.0465,True,A2-B0-C2-batch3-r59_I,0.6309999999999992,60,0.6910000000000023,13,0.6974999999999827,1,4.285797995103481,9.478718686376512,9.4,97.59297415745972,3159.0,bateria_fase5b_a2b0c2_escala_v4,3159,3.159,0.9645,8,14.0,0.08909640850242284,0.00225,0.002379603399433428,7,1.05,1.0,2.0,1.8099999999999987,0.006647673314339981,0.006331117442228553,0.05,0.9920714285714286,2.0,0.009,5.0,2.0,0.2857142857142857,1.4,6.0,0.2857142857142857,0.006300278547121782,6.761904761904761,7.11679554884949,0.697928797897343,0.7782146046564108,True,,d49e34f754bcea75cd73dfdb22e0136c93e4999f5906f1063768e1c6ef9d9b55,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r59__s477552__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=477552, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r60,477649.0,III,unico,2000,6.0,5.0,0.456,0.261,7.33,3068.0,3.068,,,,,0.9185,15.0,0.9268169943894312,0.1254999999999999,2359.4,0.91044776119403,8,0.036,A2-B0-C2-batch3-r60_III,0.0015347673836918,,,,,,,,0.2055,0.5145000000000001,46.0,0.1275,0.051,True,A2-B0-C2-batch3-r60_III,0.6269999999999993,59,0.6960000000000021,15,0.7074999999999824,2,4.0849016745805855,15.644133450672836,9.4,97.59297565793722,3068.0,bateria_fase5b_a2b0c2_escala_v3,3068,3.068,0.9185,9,15.0,0.050748238753743125,0.019,0.013706262536215734,41,1.0081967213114753,1.0,2.0,1.0,0.040091264667535854,0.039765319426336376,0.00819672131147541,0.942369918699187,2.0,0.0595,38.0,2.0,0.04878048780487805,1.0789473684210527,40.0,0.04878048780487805,0.03961512220184299,7.066249999999999,6.559458968772695,0.9268169943894311,0.9265824692819378,True,,73c76eeb52ecca3acfcb301a96d3cc9b08874cfb33fe95ca07ea004c1bf3ebf3,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r60__s477649__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=477649, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r69,478522.0,III,unico,2000,7.0,6.0,0.753,0.318,4.37,3678.0,3.678,,,,,0.981,13.0,0.7189443036232789,0.088,1654.4,0.4311377245508982,8,0.04,A2-B0-C2-batch3-r69_III,0.0018399199599799,,,,,,,,,,,,,False,A2-B0-C2-batch3-r69_III,0.5029999999999996,63,0.5995000000000001,25,0.613999999999986,1,4.46781393921745,8.283771047153005,9.4,97.59299870294544,3678.0,bateria_fase5b_a2b0c2_escala_v3,3678,3.678,0.981,2,13.0,0.02867115839990283,0.0012666666666666666,0.0016870179948586118,7,1.0,1.0,1.0,1.0,0.005709624796084829,0.005709624796084829,0.0,0.9895,1.0,0.0105,7.0,1.0,0.14285714285714285,1.0,7.0,0.14285714285714285,0.0056796122677022914,5.428571428571429,5.626381098079211,0.7189443036232789,0.7267326273450284,True,,d028ff047fa1bf3e0d135249f65144f60e016bbb8e1e40d000781f36569a4ba5,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r69__s478522__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=478522, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r70,478619.0,III,unico,2000,4.0,5.0,0.632,0.249,5.76,3398.0,3.398,,,,,0.9645,15.0,0.7941435722553284,0.095,1785.9999999999998,0.4264705882352941,8,0.039,A2-B0-C2-batch3-r70_III,0.0016998499249624,,,,,,,,,,,,,False,A2-B0-C2-batch3-r70_III,0.5689999999999994,75,0.6484999999999995,29,0.6609999999999843,2,4.248534006445058,8.198278895546261,9.4,97.59296279971352,3398.0,bateria_fase5b_a2b0c2_escala_v4,3398,3.398,0.9645,3,15.0,0.09812750797916273,0.005716666666666667,0.005250875145857643,18,1.0,1.0,1.0,1.0,0.015891701000588582,0.015891701000588582,0.0,0.973,1.0,0.027,18.0,1.0,0.05555555555555555,1.0,18.0,0.05555555555555555,0.015829084102721505,6.496732026143791,6.633911731422105,0.7941435722553284,0.7897934847416653,True,,fc09906bdf396f41f0d7e37a3880edea69d0567f3b39d375acc90e802ebc2185,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r70__s478619__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=478619, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r71,478716.0,III,unico,2000,6.0,5.0,0.463,0.202,7.98,3012.0,3.012,,,,,0.908,14.0,0.89756931877134,0.13,2444.0,1.0046948356807506,8,0.032,A2-B0-C2-batch3-r71_III,0.0015067533766883,,,,,,,,,,,,,False,A2-B0-C2-batch3-r71_III,0.6509999999999992,66,0.7090000000000021,18,0.7199999999999819,1,4.1715440244893545,15.855691297498437,9.4,97.59296563506008,3012.0,bateria_fase5b_a2b0c2_escala_v4,3012,3.012,0.908,14,14.0,0.0639866333409469,0.028650000000000005,0.017172295363480253,50,1.0204081632653061,1.0,2.0,2.0,0.049800796812749,0.04880478087649402,0.02040816326530612,0.9325733333333334,2.0,0.071,45.0,3.0,0.06,1.1111111111111112,47.0,0.04,0.048635581622161195,7.155102040816327,6.642056932966024,0.89756931877134,0.8848213695861721,True,,a2f7dd5ba9a9d316e07882e6cfd0c0fe6416ecc1b04d430160c15a8cba54f1d0,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r71__s478716__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=478716, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r76,479201.0,I,unico,2000,8.0,5.0,0.679,0.309,5.83,3332.0,3.332,,,,,0.9625,12.0,0.5791822134585409,0.1065,2002.2,0.6825396825396828,8,0.036,A2-B0-C2-batch3-r76_I,0.0016668334167083,7.745961543236626,0.6054999999999994,69.0,0.6710000000000018,16.0,0.6804999999999835,4.197080404181096,,,,,,False,A2-B0-C2-batch3-r76_I,0.6054999999999994,69,0.6710000000000018,16,0.6804999999999835,2,4.197080404181096,10.371916248034315,9.4,97.59303774870308,3332.0,bateria_fase5b_a2b0c2_escala_v4,3332,3.332,0.9625,7,12.0,0.09174844376644724,0.007299999999999999,0.006077180188392586,20,1.0169491525423728,1.0,2.0,1.4200000000000017,0.01800720288115246,0.017707082833133252,0.01694915254237288,0.97285,2.0,0.0285,18.0,2.0,0.1,1.1111111111111112,19.0,0.1,0.01763466491038192,6.463157894736843,6.56639812889813,0.5791822134585409,0.6683441395259958,True,,a789c3d83bc85f02fa96ebc904772458f2314f7a799b14f9cdd046a984efff7b,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r76__s479201__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=479201, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r83,479880.0,III,unico,2000,7.0,6.0,0.752,0.325,4.01,3567.0,3.567,,,,,0.976,14.0,0.7218028381417335,0.087,1635.6,0.4193548387096775,8,0.043,A2-B0-C2-batch3-r83_III,0.001784392196098,,,,,,,,,,,,,False,A2-B0-C2-batch3-r83_III,0.5524999999999995,78,0.6155000000000003,26,0.6334999999999852,1,4.4126748692175255,7.808330251243278,9.4,97.5929951457288,3567.0,bateria_fase5b_a2b0c2_escala_v3,3567,3.567,0.976,2,14.0,0.0115010199623056,0.0024500000000000004,0.002546257002206756,10,1.0,1.0,1.0,1.0,0.008410428931875526,0.008410428931875526,0.0,0.985,1.0,0.015,10.0,1.0,0.1,1.0,10.0,0.1,0.008364293787655257,5.777777777777778,6.637109174782163,0.7218028381417335,0.731193516951997,True,,6d83206b17482777035a305a222e4e65aa5e2eca692cdaec53ae5826cfbaf119,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r83__s479880__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=479880, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r86,480171.0,I,unico,2000,5.0,5.0,0.646,0.19,6.06,3407.0,3.407,,,,,0.9735,13.0,0.6846985157255415,0.0945,1776.6,0.5,8,0.035,A2-B0-C2-batch3-r86_I,0.001704352176088,7.745961543236626,0.5539999999999994,71.0,0.632,25.0,0.6509999999999845,4.32634789132048,,,,,,False,A2-B0-C2-batch3-r86_I,0.5539999999999994,71,0.632,25,0.6509999999999845,1,4.32634789132048,8.911946048737715,9.4,97.59290362437942,3407.0,bateria_fase5b_a2b0c2_escala_v3,3407,3.407,0.9735,2,13.0,0.09259966069033339,0.006416666666666666,0.006454136514766282,22,1.0,1.0,1.0,1.0,0.01937188142060464,0.01937188142060464,0.0,0.9679848484848484,2.0,0.0325,21.0,2.0,0.09090909090909091,1.0476190476190477,22.0,0.045454545454545456,0.019293355614043814,6.488095238095238,6.756166495375127,0.6846985157255415,0.6758653813191896,True,,59007c67b1a1f9a0424f344636044f013115fb7bc04419d7b847207178046f2d,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r86__s480171__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=480171, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch3-r9,472702.0,I,unico,2000,7.0,6.0,0.343,0.205,6.02,4069.0,4.069,,,,,0.983,10.0,0.4789609415912562,0.0765,1438.2,0.4130434782608696,8,0.046,A2-B0-C2-batch3-r9_I,0.0020355177588794,,,,,,,,,,,,,False,A2-B0-C2-batch3-r9_I,0.3759999999999998,62,0.5214999999999993,39,0.5609999999999934,4,4.575957667087219,8.626708256868904,9.4,97.59299355167916,4069.0,bateria_fase5b_a2b0c2_escala_v3,4069,4.069,0.983,2,11.0,0.08981784206400902,0.0037333333333333333,0.003999200159968006,20,1.0169491525423728,1.0,2.0,1.4200000000000017,0.014745637748832637,0.014499877119685426,0.01694915254237288,0.97285,2.0,0.0285,18.0,2.0,0.1,1.1111111111111112,19.0,0.1,0.014432895419581163,5.589473684210526,5.635623409669211,0.47896094159125624,0.5245653759654894,True,,e809316748716c41bfd6fb8660d20f8d0b21a83cc86b293a656e5b67690fa8df,grafos_f800/F5B_40pares/A2-B0-C2-batch3-r9__s472702__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=472702, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r0,571829.0,III,unico,2000,6.0,6.0,0.4,0.123,7.95,3897.0,3.897,,,,,0.9685,14.0,0.7498208397520266,0.09,1692.0,0.4421052631578949,8,0.04,A2-B0-C2-batch4-r0_III,0.0019494747373686,,,,,,,,,,,,,False,A2-B0-C2-batch4-r0_III,0.4279999999999996,60,0.55,33,0.5844999999999878,6,4.417485666612501,14.674780163127917,9.4,97.59304513875988,3897.0,bateria_fase5b_a2b0c2_escala_v4,3897,3.897,0.9685,6,14.0,0.10954553453420832,0.012083333333333333,0.0075,36,1.0093457943925233,1.0,2.0,1.0,0.02771362586605081,0.02745701821914293,0.009345794392523364,0.9489166666666666,2.0,0.0525,34.0,2.0,0.05555555555555555,1.0588235294117647,35.0,0.05555555555555555,0.027344468406344035,6.101428571428571,5.796143250688705,0.7498208397520266,0.7086734200814807,True,,c1debddb9ac1459692df46e29aef259f1fe7319426dfad1e612b9e51a6a00ec5,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r0__s571829__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=571829, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r1,571926.0,III,unico,2000,6.0,5.0,0.398,0.285,6.18,3224.0,3.224,,,,,0.9485,15.0,0.757937290221059,0.1075,2021.0,0.6307692307692309,8,0.035,A2-B0-C2-batch4-r1_III,0.0016128064032016,,,,,,,,,,,,,False,A2-B0-C2-batch4-r1_III,0.6024999999999995,69,0.6810000000000032,6,0.688499999999983,1,4.199267573673695,11.43495169884778,9.4,97.59301881356224,3224.0,bateria_fase5b_a2b0c2_escala_v4,3224,3.224,0.9485,6,14.0,0.04653110346871803,0.008666666666666666,0.0073000423190859075,23,1.0,1.0,1.0,1.0,0.021401985111662532,0.021401985111662532,0.0,0.9674420289855072,2.0,0.0335,21.0,2.0,0.08695652173913043,1.0952380952380953,23.0,0.043478260869565216,0.0213154703172238,6.877272727272727,7.224525316455697,0.757937290221059,0.7139491083236034,True,,33a5ab60a38437e1e9b852e0be2ab0df3eed79f447d8d8023834524ebe8cbf3f,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r1__s571926__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=571926, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r10,572799.0,III,unico,2000,5.0,5.0,0.339,0.263,7.64,2994.0,2.994,,,,,0.9105,16.0,0.9674452669352483,0.1279999999999999,2406.4,0.9027777777777776,8,0.03,A2-B0-C2-batch4-r10_III,0.0014977488744372,7.745961543236626,0.6444999999999993,66.0,0.704999999999997,13.0,0.714499999999982,4.142663887191608,0.237,0.509,55.0,0.137,0.0505,True,A2-B0-C2-batch4-r10_III,0.6444999999999993,66,0.704999999999997,13,0.714499999999982,1,4.142663887191608,16.041612361759164,9.4,97.59301274070404,2994.0,bateria_fase5b_a2b0c2_escala_v4,2994,2.994,0.9105,8,16.0,0.020864078210404032,0.011550000000000001,0.008668515950069348,25,1.0135135135135136,1.0,2.0,1.269999999999996,0.025050100200400802,0.024716098864395457,0.013513513513513514,0.9644466666666667,2.0,0.0365,24.0,2.0,0.08,1.0416666666666667,24.0,0.08,0.02462158228726435,7.039583333333335,7.264635364635364,0.9674452669352483,1.00288992732594,True,,1b03b2df808f94ddc6c8d399d3e08aab0603aa5b8e2d5853fea37e9a70170409,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r10__s572799__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=572799, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r11,572896.0,I,unico,2000,6.0,6.0,0.336,0.263,7.47,3920.0,3.92,,,,,0.9665,11.0,0.5873752918624704,0.086,1616.8000000000002,0.3068783068783062,8,0.043,A2-B0-C2-batch4-r11_I,0.0019609804902451,,,,,,,,,,,,,False,A2-B0-C2-batch4-r11_I,0.4124999999999996,66,0.5329999999999999,34,0.5674999999999895,2,4.467198969998802,10.939482111110689,9.4,97.59299809622888,3920.0,bateria_fase5b_a2b0c2_escala_v4,3920,3.92,0.9665,5,11.0,0.09700995952514993,0.007016666666666668,0.005847546119039332,28,1.0120481927710843,1.0,2.0,1.1799999999999926,0.02142857142857143,0.021173469387755103,0.012048192771084338,0.9608928571428571,2.0,0.0405,26.0,2.0,0.07142857142857142,1.0769230769230769,27.0,0.07142857142857142,0.021078343008121614,5.837037037037037,5.720591003199699,0.5873752918624704,0.5754797068233733,True,,5ab12a4b276d3e1918d28bc279021e5c61862001317698be17443a1ceb7aced6,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r11__s572896__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=572896, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r12,572993.0,III,unico,2000,6.0,5.0,0.602,0.21,5.69,3340.0,3.34,,,,,0.961,15.0,0.8174143496432537,0.1005,1889.4,0.5384615384615384,8,0.039,A2-B0-C2-batch4-r12_III,0.0016708354177088,,,,,,,,,,,,,False,A2-B0-C2-batch4-r12_III,0.5919999999999992,58,0.6650000000000017,15,0.6759999999999836,2,4.2477559136763485,8.79084888501245,9.4,97.59293430631944,3340.0,bateria_fase5b_a2b0c2_escala_v4,3340,3.34,0.961,6,15.0,0.07477348562696817,0.00715,0.0045385779122541605,15,1.0,1.0,1.0,1.0,0.01347305389221557,0.01347305389221557,0.0,0.9775,1.0,0.0225,15.0,1.0,0.06666666666666667,1.0,15.0,0.06666666666666667,0.013426485352647996,7.304761904761905,6.907008660262175,0.8174143496432537,0.817303479426793,True,,ebe9492f3c1dbb71694d689dd18d5406259126da3b10f7e304de97ffcb493176,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r12__s572993__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=572993, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r13,573090.0,I,unico,2000,6.0,6.0,0.662,0.233,5.58,4061.0,4.061,,,,,0.9835,12.0,0.5640440295713769,0.0765,1438.1999999999998,0.4680851063829786,8,0.047,A2-B0-C2-batch4-r13_I,0.0020315157578789,7.745961543236626,0.3884999999999998,65.0,0.5339999999999995,40.0,0.5654999999999897,4.644071025258917,,,,,,False,A2-B0-C2-batch4-r13_I,0.3884999999999998,65,0.5339999999999995,40,0.5654999999999897,3,4.644071025258917,6.294875987584308,9.4,97.59300562301166,4061.0,bateria_fase5b_a2b0c2_escala_v4,4061,4.061,0.9835,2,12.0,0.10692574501086927,0.0036166666666666665,0.0038165383327753597,19,1.0,1.0,1.0,1.0,0.01403595173602561,0.01403595173602561,0.0,0.9715,1.0,0.0285,19.0,1.0,0.05263157894736842,1.0,19.0,0.05263157894736842,0.013965946913605922,5.526315789473684,5.753942014242116,0.5640440295713769,0.6013003268770382,True,,ef0e361c4426ff9125cb2943f27250ae1970c9d597e6d06fec1986d225a0cf05,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r13__s573090__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=573090, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r15,573284.0,I,unico,2000,8.0,5.0,0.412,0.302,4.06,3098.0,3.098,,,,,0.96,14.0,0.640359694208221,0.1055,1983.4,0.6307692307692307,8,0.038,A2-B0-C2-batch4-r15_I,0.0015497748874437,,,,,,,,,,,,,False,A2-B0-C2-batch4-r15_I,0.6589999999999995,61,0.7064999999999836,3,0.7139999999999821,1,4.365010750603083,8.338258603956747,9.4,97.59300220636264,3098.0,bateria_fase5b_a2b0c2_escala_v4,3098,3.098,0.96,5,14.0,0.041265395466215694,0.0020333333333333336,0.002127156700543607,6,1.0,1.0,1.0,1.0,0.005810200129115558,0.005810200129115558,0.0,0.991,1.0,0.009,6.0,1.0,0.16666666666666666,1.0,6.0,0.16666666666666666,0.005783917527749634,6.866666666666667,7.242183428869204,0.640359694208221,0.7596219035258612,True,,34c3887a661ec9afd20961cf59b5cf83a18726fd7ee4664ee803b6ae6656b3bf,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r15__s573284__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=573284, N=2000)"
F5B_40pares,pareado,A2-B0-C2-batch4-r18,573575.0,I,unico,2000,5.0,6.0,0.364,0.321,6.05,3986.0,3.986,,,,,0.9855,12.0,0.5348611955256038,0.082,1541.6,0.5510204081632653,8,0.048,A2-B0-C2-batch4-r18_I,0.0019939969984992,7.745961543236626,0.4079999999999997,71.0,0.5409999999999996,37.0,0.5684999999999878,4.571440905587984,,,,,,False,A2-B0-C2-batch4-r18_I,0.4079999999999997,71,0.5409999999999996,37,0.5684999999999878,1,4.571440905587984,8.314879353610644,9.4,97.5929820228618,3986.0,bateria_fase5b_a2b0c2_escala_v4,3986,3.986,0.9855,3,12.0,0.10345544438388772,0.0029500000000000004,0.002729181245626312,13,1.0263157894736843,1.0,2.0,1.6300000000000026,0.009784244856999498,0.009533366783743101,0.02631578947368421,0.9823974358974359,2.0,0.0185,12.0,2.0,0.15384615384615385,1.0833333333333333,12.0,0.15384615384615385,0.009490614919403059,5.3589743589743595,5.807275803722504,0.5348611955256038,0.562515762560359,True,,04c06252b79351d81b3f3412592ce79a2efcd15243c0db0c1b9aba49f83be3c3,grafos_f800/F5B_40pares/A2-B0-C2-batch4-r18__s573575__unico__N2000.grafo.gz,"reconstruir_regla_a2b0c2(seed=573575, N=2000)"
