corrida,umbral,descripcion_umbral,n_difuso,masa_difusa,H_v3d_abs,Hmm_v3d_abs,Hrar_v3d_abs,H_v3d_std,Hmm_v3d_std,Hrar_v3d_std,H_mod_abs,Hmm_mod_abs,Hrar_mod_abs,H_mod_std,Hmm_mod_std,Hrar_mod_std,sigma_v,v_mediana,n_fil_c1.0,frac_mayor_c1.0,n_fil_c1.5,frac_mayor_c1.5,n_fil_c2.5,frac_mayor_c2.5
A2-B0-C2-batch3-r76_I,A_P90_abs,rho < 1.022 (P90 agrupado),1624,15265.6,5.943314311211503,5.971297620194263,5.934161730538495,5.936049832518861,5.964033141501621,5.927113514413703,3.9900673594656055,3.996730052080548,3.987679191191271,3.980888821483431,3.9875515140983735,3.9788036579002517,2.5757885600121266,1.8021512813224136,72,0.009852216748768473,68,0.03140394088669951,19,0.12438423645320197
A2-B0-C2-batch3-r83_III,A_P90_abs,rho < 1.022 (P90 agrupado),1685,15839.0,5.942053660542689,5.969023923918358,5.931225013151148,5.947244168630507,5.9742144320061765,5.937335698619648,3.9929117573163984,3.9993332485963196,3.990530854372432,3.9925975395925803,3.9990190308725015,3.9899433344636517,2.264084429311995,1.696083643384977,71,0.00830860534124629,62,0.026706231454005934,18,0.11335311572700296
A2-B0-C2-batch3-r86_I,A_P90_abs,rho < 1.022 (P90 agrupado),1655,15557.0,5.952209850630462,5.979669000955539,5.942515232791502,5.9478264286095115,5.975285578934589,5.93790677526924,3.995869393400188,4.00240728633473,3.9936920195043712,3.993836178480814,4.000374071415356,3.991229810777452,2.278538012733545,1.7339660327901052,59,0.008459214501510574,68,0.025377643504531724,21,0.10513595166163142
A2-B0-C2-batch3-r9_I,A_P90_abs,rho < 1.022 (P90 agrupado),1770,16638.0,5.9546234963338245,5.980298577569984,5.943235712864514,5.940205459396198,5.965880540632358,5.928700538104005,3.9828792220938327,3.9889923366738707,3.980220082412154,3.9666670485505895,3.9727801631306274,3.964173649495633,2.083180530452439,1.7066607805012777,47,0.005649717514124294,72,0.014689265536723164,17,0.09717514124293786
A2-B0-C2-batch4-r0_III,A_P90_abs,rho < 1.022 (P90 agrupado),1720,16168.0,5.96182230607996,5.988243755956706,5.950524643061248,5.95919229056447,5.985613740441216,5.948478170813233,3.992382757957564,3.998673579356789,3.9897367292961703,3.9790552452330177,3.9853460666322427,3.976410924085849,2.193196036632691,1.7041150154701699,49,0.00872093023255814,72,0.015116279069767442,22,0.08139534883720931
A2-B0-C2-batch4-r10_III,A_P90_abs,rho < 1.022 (P90 agrupado),1511,14203.4,5.949763379434662,5.979839417679535,5.941936432809083,5.944400707500561,5.9744767457454335,5.936967710901883,3.985757815019387,3.9929187765062615,3.984213971867358,3.9836625758734563,3.9908235373603307,3.9819872679748203,2.4853786832245754,1.762881314377704,58,0.013898080741230973,71,0.025810721376571807,21,0.10059563203176704
A2-B0-C2-batch4-r11_I,A_P90_abs,rho < 1.022 (P90 agrupado),1785,16779.0,5.957380750861568,5.9828400751125494,5.945695000506667,5.955717679464058,5.98117700371504,5.944478815610236,3.992219733988917,3.9982814778581983,3.989432579383294,3.993367808662577,3.999429552531858,3.990815815141018,2.3370360999709496,1.728471373112361,60,0.00784313725490196,67,0.020168067226890758,13,0.21176470588235294
A2-B0-C2-batch4-r12_III,A_P90_abs,rho < 1.022 (P90 agrupado),1615,15181.0,5.9473327918231345,5.975472044942641,5.938095446036068,5.950379982205107,5.9785192353246135,5.940913944940567,3.9909362947815277,3.9976361169528385,3.9889168615215875,3.993466449396049,4.00016627156736,3.991105427696127,2.3719199615808817,1.7469973988546668,73,0.0086687306501548,65,0.03715170278637771,22,0.10773993808049535
A2-B0-C2-batch4-r13_I,A_P90_abs,rho < 1.022 (P90 agrupado),1805,16967.0,5.963176661787207,5.988353888262554,5.950805116380821,5.955576781973538,5.980754008448885,5.9435040242840795,3.987338473982942,3.9933330517151675,3.984251967581778,3.984603395428489,3.9905979731607144,3.9814888697178406,2.251164224400097,1.7249943208931346,57,0.006094182825484765,73,0.01551246537396122,20,0.08088642659279778
A2-B0-C2-batch4-r15_I,A_P90_abs,rho < 1.022 (P90 agrupado),1533,14410.2,5.943412842582519,5.973057261230922,5.935338140181836,5.942626161403367,5.97227058005177,5.935297462609523,3.9912191001592285,3.998277295075515,3.989159395945064,3.989214376322621,3.9962725712389076,3.987453726930663,2.3447266395259803,1.7595969745206221,64,0.015003261578604044,62,0.03131115459882583,20,0.11480756686236138
A2-B0-C2-batch4-r18_I,A_P90_abs,rho < 1.022 (P90 agrupado),1780,16732.0,5.9588529300590745,5.9843837692658175,5.947551953039636,5.962404260307662,5.987935099514405,5.951388699768005,3.9859924004466674,3.992071171686368,3.9831906158630783,3.989987714270538,3.9960664855102386,3.9871718631582547,2.246879807829303,1.6843304836520399,53,0.0050561797752808986,71,0.015730337078651686,16,0.1303370786516854
A2-B0-C2-batch4-r19_III,A_P90_abs,rho < 1.022 (P90 agrupado),1655,15557.0,5.954615409007161,5.982074559332238,5.943917578986266,5.955019397891923,5.982478548217,5.945196524609178,3.9906473977342074,3.9971852906687495,3.9884259916890183,3.987180182895224,3.993718075829766,3.9847374147621584,2.3504804457547266,1.7781490160596767,72,0.009667673716012085,72,0.027190332326283987,17,0.10876132930513595
A2-B0-C2-batch4-r1_III,A_P90_abs,rho < 1.022 (P90 agrupado),1556,14626.400000000001,5.928765914938264,5.95797214487914,5.920881548364819,5.929777152706321,5.9589833826471965,5.921606727259701,3.988114187329207,3.9950680516008443,3.9861186858237154,3.990054578902316,3.997008443173953,3.9880699384399323,2.3743443823312225,1.738219586727185,66,0.010282776349614395,60,0.027634961439588688,23,0.09061696658097686
A2-B0-C2-batch4-r23_I,A_P90_abs,rho < 1.022 (P90 agrupado),1625,15275.0,5.925050164531113,5.953016253016037,5.915358211932957,5.921234321481007,5.949200409965932,5.91167907269863,3.9914254199339414,3.998084012430352,3.98894861204987,3.988169854429894,3.9948284469263045,3.9862257672391483,2.3990272337971046,1.7406633372813496,63,0.009230769230769232,65,0.022153846153846152,21,0.08615384615384615
A2-B0-C2-batch4-r26_III,A_P90_abs,rho < 1.022 (P90 agrupado),1599,15030.6,5.954203429717555,5.982624251348575,5.944976730992444,5.9656487639188445,5.994069585549865,5.956481470716512,3.9926663405221348,3.999433202815235,3.9905539575627484,3.992775785703717,3.9995426479968175,3.9906426152440435,2.4089821969703924,1.7620757108120002,71,0.008755472170106316,68,0.023764853033145718,17,0.10131332082551595
A2-B0-C2-batch4-r28_III,A_P90_abs,rho < 1.022 (P90 agrupado),1603,15068.2,5.9375208053539,5.96587070790412,5.9282557953586945,5.9345971159595265,5.962947018509746,5.925814112509547,3.9933284566317524,4.000078433429424,3.9911718778528185,3.9889682519280276,3.995718228725699,3.986831446184345,2.404892407173994,1.7155752502702413,70,0.008109794135995009,65,0.03618215845290081,17,0.140361821584529
A2-B0-C2-batch4-r31_I,A_P90_abs,rho < 1.022 (P90 agrupado),1593,14974.2,5.949032097047232,5.977559965087409,5.94061327959812,5.943960293497218,5.972488161537395,5.935169218010986,3.986705395614485,3.9934977451478604,3.9846088021052397,3.9889680948538926,3.995760444387268,3.9870121990926917,2.3579582196149182,1.7491079457122982,65,0.013810420590081607,66,0.031387319522912745,22,0.09416195856873823
A2-B0-C2-batch4-r36_III,A_P90_abs,rho < 1.022 (P90 agrupado),1250,11750.0,5.918631434579666,5.954987349610068,5.917767571683704,5.894167293968301,5.930523208998703,5.893392130918574,3.9805785311274837,3.9892347013728173,3.9803985947337552,3.9559115372485234,3.964567707493857,3.9556721709707836,2.7561759405841944,1.8065236065838526,59,0.0152,65,0.0312,34,0.0648
A2-B0-C2-batch4-r38_I,A_P90_abs,rho < 1.022 (P90 agrupado),1637,15387.800000000001,5.952254498152543,5.980015581712715,5.941448047572939,5.951558274396441,5.979319357956613,5.941418814941407,3.991310788968966,3.9979205707690073,3.9890518611226353,3.9945874974691886,4.001197279269229,3.992296173850308,2.416917485283023,1.749330624646797,80,0.009773976786805132,70,0.02504581551618815,12,0.1740989615149664
A2-B0-C2-batch4-r39_I,A_P90_abs,rho < 1.022 (P90 agrupado),1572,14776.800000000001,5.947160186517726,5.976069152031722,5.938429730610242,5.939722364850132,5.968631330364128,5.931325896881634,3.9920516556915326,3.9989347427186748,3.990267362345604,3.9924232846440373,3.9993063716711794,3.9907827822010615,2.4240135014076873,1.7321066606062285,67,0.015267175572519083,62,0.03498727735368957,27,0.06997455470737914
A2-B0-C2-batch4-r3_I,A_P90_abs,rho < 1.022 (P90 agrupado),1814,17051.600000000002,5.956858095070242,5.981910406971015,5.94383494836828,5.961019928222743,5.986072240123517,5.948423039691048,3.9799415795195854,3.9859064156864363,3.9775365726845404,3.983901298866517,3.9898661350333677,3.980887880152383,2.3007511110274907,1.7081977093197853,48,0.008269018743109152,83,0.012679162072767364,26,0.09371554575523705
A2-B0-C2-batch4-r41_I,A_P90_abs,rho < 1.022 (P90 agrupado),1603,15068.2,5.946331349870748,5.974681252420968,5.937068412605161,5.94586519192362,5.9742150944738395,5.936744266567953,3.9932917918543485,4.00004176865202,3.991253067393499,3.990536170952065,3.9972861477497363,3.988426456479275,2.421448672627295,1.756994250568485,77,0.009357454772301934,72,0.023705552089831567,28,0.0892077354959451
A2-B0-C2-batch4-r43_III,A_P90_abs,rho < 1.022 (P90 agrupado),1585,14899.0,5.949840257974414,5.978512115253911,5.940601938363353,5.9439272800372365,5.972599137316733,5.935759917176171,3.99627680122773,4.003103433913324,3.9940518279630224,3.991780183556936,3.9986068162425306,3.989433536168822,2.297119198049035,1.729267646399841,71,0.012618296529968454,62,0.030914826498422712,22,0.12681388012618297
A2-B0-C2-batch4-r44_I,A_P90_abs,rho < 1.022 (P90 agrupado),1640,15416.0,5.931711792488498,5.959422093578743,5.920791084840722,5.928761073582915,5.95647137467316,5.919131608431907,3.9864556005902436,3.9930532913260164,3.9842888300408976,3.986066205645697,3.99266389638147,3.983662324622469,2.456928890857273,1.7261403577282284,79,0.00853658536585366,62,0.03841463414634146,12,0.14878048780487804
A2-B0-C2-batch4-r47_III,A_P90_abs,rho < 1.022 (P90 agrupado),1615,15181.0,5.947592228543302,5.975731481662808,5.9385609384414195,5.94209687851313,5.970236131632636,5.933229667218468,3.996143430953195,4.002843253124506,3.993887808771094,3.9922554296258106,3.9989552517971214,3.9899620922480175,2.36417644164886,1.7471754518842073,71,0.010526315789473684,64,0.022291021671826627,23,0.07430340557275542
A2-B0-C2-batch4-r51_I,A_P90_abs,rho < 1.022 (P90 agrupado),1220,11468.0,5.922861590335286,5.960111503276271,5.922861590335286,5.893198075840344,5.930447988781329,5.893198075840344,3.9629594524099723,3.971828479300683,3.9629594524099723,3.9785424444271076,3.9874114713178184,3.9785424444271076,2.6804846954977393,1.8025001389485742,56,0.013114754098360656,58,0.02540983606557377,43,0.06229508196721312
A2-B0-C2-batch4-r57_I,A_P90_abs,rho < 1.022 (P90 agrupado),1615,15181.0,5.948662877978052,5.976802131097558,5.939054595722229,5.942562947690818,5.970702200810324,5.932649805404972,3.9945387088673483,4.001238531038659,3.992267874213166,3.9914507775221804,3.998150599693491,3.989265962053029,2.3467678570840755,1.780467787671832,68,0.011764705882352941,61,0.027244582043343655,22,0.08978328173374613
A2-B0-C2-batch4-r62_III,A_P90_abs,rho < 1.022 (P90 agrupado),1580,14852.0,5.93724701466946,5.966009605674524,5.928398001048853,5.9357211345057355,5.9644837255108,5.9277785702251595,3.9891594956030723,3.996007731556659,3.9871930652627663,3.994449987846494,4.001298223800081,3.992458223105102,2.4151150039506937,1.7525617266822526,64,0.01139240506329114,53,0.05189873417721519,24,0.07658227848101266
A2-B0-C2-batch4-r70_I,A_P90_abs,rho < 1.022 (P90 agrupado),1585,14899.0,5.942103423682527,5.970775280962023,5.9331845873372915,5.9395000561855955,5.968171913465092,5.93103687448386,3.995710806915342,4.002537439600936,3.993558930844823,3.9894321474471517,3.996258780132746,3.9874268975670453,2.297724012345535,1.7601399992286089,72,0.0138801261829653,66,0.028391167192429023,27,0.08201892744479496
A2-B0-C2-batch4-r72_III,A_P90_abs,rho < 1.022 (P90 agrupado),1624,15265.6,5.9387503291961545,5.966733638178915,5.929274069924301,5.939956715326739,5.967940024309499,5.93095404752833,3.9893811462849484,3.996043838899891,3.9871624076120993,3.9955653535824087,4.002228046197351,3.99337580954635,2.3861861495119734,1.7607467018352954,74,0.008620689655172414,67,0.02894088669950739,27,0.13608374384236452
A2-B0-C2-batch4-r94_III,A_P90_abs,rho < 1.022 (P90 agrupado),1662,15622.800000000001,5.945501690577647,5.972845188645037,5.935704728223667,5.953104464580733,5.980447962648123,5.942927792347088,3.990908372371341,3.997418729054053,3.9887212558432252,3.983447812616788,3.9899581692995,3.981104470927832,2.2149584193790144,1.7202398790861388,65,0.009626955475330927,65,0.035499398315282794,23,0.07641395908543923
A2-B0-C2-batch4-r9_III,A_P90_abs,rho < 1.022 (P90 agrupado),1745,16403.0,5.941624736604633,5.967667655680852,5.9295517233641215,5.940119541646949,5.966162460723168,5.929611936860568,3.9855091082339973,3.9917098032521445,3.9828117062370496,3.9763140627837625,3.9825147578019098,3.9734427542591964,2.310724159990265,1.6942174922413327,61,0.009742120343839542,65,0.01833810888252149,17,0.12091690544412607
A2-B0-C2-r12_I,A_P90_abs,rho < 1.022 (P90 agrupado),1785,16779.0,5.941618552782394,5.967077877033375,5.929323737590802,5.9398454859467265,5.965304810197708,5.927971169744207,3.9932256838036313,3.9992874276729125,3.990447158413777,3.9929259211227466,3.9989876649920277,3.9900265282380345,2.351942840813804,1.725374626213372,61,0.007282913165266107,68,0.024089635854341738,17,0.15014005602240896
A2-B0-C2-r12v1fix_I,A_P90_abs,rho < 1.022 (P90 agrupado),1864,17521.600000000002,5.962222918463444,5.986603226289625,5.949133586260391,5.9688750907205765,5.993255398546758,5.956189096849013,3.959640734951884,3.965445570148594,3.9559050422199467,3.9558541340472955,3.9616589692440054,3.952697703768388,2.17846612742227,1.6807471027469698,31,0.00536480686695279,64,0.013948497854077254,36,0.04184549356223176
A2-B0-C2-r14_III,A_P90_abs,rho < 1.022 (P90 agrupado),1616,15190.400000000001,5.951140367928639,5.979262208143987,5.942300606808383,5.951229715024841,5.979351555240188,5.94144873408195,3.996497184661767,4.003192860903517,3.994341621663674,3.991794422387964,3.998490098629713,3.989508179199128,2.277079176503038,1.7161615335612708,73,0.009900990099009901,65,0.023514851485148515,25,0.09282178217821782
A2-B0-C2-r17_III,A_P90_abs,rho < 1.022 (P90 agrupado),1578,14833.2,5.943638226482298,5.972437271975329,5.935545995945611,5.929272247191483,5.958071292684514,5.9202603064229695,3.989317783519181,3.9961746991127596,3.987258465110115,3.963521735515411,3.9703786511089896,3.9614654696150353,2.604373713962572,1.7165233022549793,63,0.012040557667934094,70,0.018377693282636248,23,0.07351077313054499
A2-B0-C2-r19_III,A_P90_abs,rho < 1.022 (P90 agrupado),1679,15782.6,5.947554531465157,5.974621174578916,5.937041135283712,5.951763731521259,5.978830374635018,5.941137301388336,3.9946462625726475,4.001090701409257,3.9923383278631763,3.991342504171176,3.9977869430077853,3.988650194680856,2.2893658318120593,1.7145922311386441,66,0.008338296605122097,71,0.02025014889815366,26,0.08755211435378202
A2-B0-C2-r1_I,A_P90_abs,rho < 1.022 (P90 agrupado),1779,16722.600000000002,5.95271584257546,5.978261033012785,5.94011416144331,5.947637590268323,5.973182780705649,5.9352732872966785,3.9911709091389205,3.997253097338284,3.9883724836575567,3.991041898374741,3.9971240865741042,3.988300813648822,2.3627588598077125,1.705474679520192,50,0.007307476110174255,76,0.016301292861157952,24,0.08206857785272625
A2-B0-C2-r20_III,A_P90_abs,rho < 1.022 (P90 agrupado),1717,16139.800000000001,5.947640306953967,5.974107921274294,5.936636924483622,5.933903411796027,5.960371026116355,5.923358884801863,3.9925188315853095,3.998820644518721,3.989967973672986,3.986938257753941,3.9932400706873525,3.9846428499794246,2.249138232209138,1.7103306502388933,66,0.007571345369831101,72,0.0343622597553873,21,0.0896913220733838
A2-B0-C2-r28_III,A_P90_abs,rho < 1.022 (P90 agrupado),1739,16346.6,5.958463710908042,5.984596484794185,5.947045882684408,5.958995682436442,5.9851284563225855,5.9480689148259,3.9881912517195155,3.9944133407400257,3.9855369488958545,3.985331876130268,3.991553965150778,3.9833883100741754,2.240687120370281,1.7049352144640157,55,0.0063254744105807935,76,0.010925819436457734,25,0.06152961472110408
A2-B0-C2-r2_I,A_P90_abs,rho < 1.022 (P90 agrupado),1805,16967.0,5.9640143608227305,5.989191587298078,5.951694133669613,5.961176441113128,5.986353667588475,5.948434986186008,3.981988686244931,3.9879832639771564,3.9791924780028585,3.987441402956118,3.9934359806883433,3.9848492783745915,2.351506990711983,1.6649981430213818,55,0.00775623268698061,66,0.0221606648199446,14,0.14570637119113575
A2-B0-C2-r2v1fix_III,A_P90_abs,rho < 1.022 (P90 agrupado),1479,13902.6,5.939152980716555,5.969879751364291,5.932358326427507,5.9394621388785005,5.970188909526237,5.931872477605865,3.9928136232668274,4.0001295210400984,3.9912265434241845,3.9922486839271207,3.9995645817003913,3.9908097808945637,2.450718947257977,1.7476176301661397,63,0.010818120351588911,67,0.028397565922920892,30,0.06220419202163624
A2-B0-C2-r39_III,A_P90_abs,rho < 1.022 (P90 agrupado),1788,16807.2,5.94767235238953,5.973088959653513,5.935215537151029,5.940154080480578,5.965570687744561,5.92789088255708,3.9905362943241665,3.996587867482258,3.987798351124127,3.9845370594101603,3.990588632568252,3.9817409114201148,2.20956253566215,1.731288335659018,57,0.008948545861297539,80,0.01901565995525727,20,0.09731543624161074
A2-B0-C2-r6_I,A_P90_abs,rho < 1.022 (P90 agrupado),1634,15359.6,5.963016485825097,5.990828538326935,5.9532877836038995,5.957715963542671,5.985528016044508,5.94761519329193,3.9972561330352017,4.003878050297544,3.9950913540967803,3.9962088379955976,4.00283075525794,3.9939725075486745,2.4059402745512433,1.761557083186645,80,0.009791921664626682,62,0.025091799265605876,22,0.1364749082007344
A2-B0-C2-r9_I,A_P90_abs,rho < 1.022 (P90 agrupado),1734,16299.6,5.94224258039749,5.968450708302913,5.930392122475816,5.941845935474937,5.96805406338036,5.931119312878264,3.9908680353403905,3.9971080657940625,3.988282962529238,3.9891579066906533,3.9953979371443253,3.986308826802505,2.2860697490506663,1.7478696436015535,64,0.007497116493656286,72,0.020184544405997693,24,0.05997693194925029
